index,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,month,hour,day,year
7736,2012-06-02 17:00:00,2,0,0,1,26.24,31.06,36,0.0,248,338,586,June,17,Saturday,2012
7737,2012-06-02 18:00:00,2,0,0,1,26.24,31.06,36,0.0,171,341,512,June,18,Saturday,2012
7738,2012-06-02 19:00:00,2,0,0,1,26.24,31.06,36,11.0014,185,369,554,June,19,Saturday,2012
7739,2012-06-02 20:00:00,2,0,0,1,25.42,31.06,35,19.0012,139,260,399,June,20,Saturday,2012
7740,2012-06-02 21:00:00,2,0,0,1,24.6,31.06,40,7.0015,96,220,316,June,21,Saturday,2012
7741,2012-06-02 22:00:00,2,0,0,1,23.78,27.275,46,8.9981,52,176,228,June,22,Saturday,2012
7742,2012-06-02 23:00:00,2,0,0,1,22.96,26.515,52,7.0015,53,185,238,June,23,Saturday,2012
7743,2012-06-03 00:00:00,2,0,0,1,22.14,25.76,60,11.0014,27,142,169,June,0,Sunday,2012
7744,2012-06-03 01:00:00,2,0,0,1,22.14,25.76,56,8.9981,21,100,121,June,1,Sunday,2012
7745,2012-06-03 02:00:00,2,0,0,1,21.32,25.0,59,7.0015,22,67,89,June,2,Sunday,2012
7746,2012-06-03 03:00:00,2,0,0,1,21.32,25.0,63,7.0015,16,34,50,June,3,Sunday,2012
7747,2012-06-03 04:00:00,2,0,0,1,20.5,24.24,72,6.0032,1,12,13,June,4,Sunday,2012
7748,2012-06-03 05:00:00,2,0,0,1,20.5,24.24,68,0.0,1,11,12,June,5,Sunday,2012
7749,2012-06-03 06:00:00,2,0,0,1,18.86,22.725,82,7.0015,6,16,22,June,6,Sunday,2012
7750,2012-06-03 07:00:00,2,0,0,1,20.5,24.24,68,7.0015,6,29,35,June,7,Sunday,2012
7751,2012-06-03 08:00:00,2,0,0,1,22.14,25.76,60,6.0032,30,110,140,June,8,Sunday,2012
7752,2012-06-03 09:00:00,2,0,0,1,24.6,31.06,46,12.998,70,230,300,June,9,Sunday,2012
7753,2012-06-03 10:00:00,2,0,0,1,25.42,31.06,43,15.0013,127,277,404,June,10,Sunday,2012
7754,2012-06-03 11:00:00,2,0,0,1,26.24,31.06,41,16.9979,199,312,511,June,11,Sunday,2012
7755,2012-06-03 12:00:00,2,0,0,1,27.06,31.06,39,19.9995,276,408,684,June,12,Sunday,2012
7756,2012-06-03 13:00:00,2,0,0,1,27.88,31.82,36,19.0012,265,421,686,June,13,Sunday,2012
7757,2012-06-03 14:00:00,2,0,0,1,27.88,31.82,36,22.0028,267,411,678,June,14,Sunday,2012
7758,2012-06-03 15:00:00,2,0,0,1,28.7,31.82,34,0.0,236,408,644,June,15,Sunday,2012
7759,2012-06-03 16:00:00,2,0,0,1,28.7,31.82,34,19.9995,226,436,662,June,16,Sunday,2012
7760,2012-06-03 17:00:00,2,0,0,1,28.7,31.82,34,16.9979,192,386,578,June,17,Sunday,2012
7761,2012-06-03 18:00:00,2,0,0,1,28.7,31.82,34,16.9979,153,343,496,June,18,Sunday,2012
7762,2012-06-03 19:00:00,2,0,0,1,27.88,31.82,34,19.0012,116,337,453,June,19,Sunday,2012
7763,2012-06-03 20:00:00,2,0,0,1,27.06,31.06,39,12.998,84,230,314,June,20,Sunday,2012
7764,2012-06-03 21:00:00,2,0,0,1,25.42,31.06,43,11.0014,66,180,246,June,21,Sunday,2012
7765,2012-06-03 22:00:00,2,0,0,1,25.42,31.06,50,26.0027,61,165,226,June,22,Sunday,2012
7766,2012-06-03 23:00:00,2,0,0,1,23.78,27.275,53,7.0015,26,82,108,June,23,Sunday,2012
7767,2012-06-04 00:00:00,2,0,1,1,23.78,27.275,53,0.0,11,38,49,June,0,Monday,2012
7768,2012-06-04 01:00:00,2,0,1,3,22.96,26.515,60,11.0014,4,10,14,June,1,Monday,2012
7769,2012-06-04 02:00:00,2,0,1,1,22.96,26.515,60,15.0013,1,10,11,June,2,Monday,2012
7770,2012-06-04 03:00:00,2,0,1,2,22.96,26.515,60,11.0014,0,5,5,June,3,Monday,2012
7771,2012-06-04 04:00:00,2,0,1,1,22.14,25.76,64,6.0032,2,6,8,June,4,Monday,2012
7772,2012-06-04 05:00:00,2,0,1,1,21.32,25.0,68,0.0,2,33,35,June,5,Monday,2012
7773,2012-06-04 06:00:00,2,0,1,1,21.32,25.0,68,0.0,4,135,139,June,6,Monday,2012
7774,2012-06-04 07:00:00,2,0,1,1,22.96,26.515,60,15.0013,13,504,517,June,7,Monday,2012
7775,2012-06-04 08:00:00,2,0,1,1,24.6,31.06,49,15.0013,22,643,665,June,8,Monday,2012
7776,2012-06-04 09:00:00,2,0,1,1,25.42,31.06,43,19.0012,38,244,282,June,9,Monday,2012
7777,2012-06-04 10:00:00,2,0,1,1,26.24,31.06,41,31.0009,67,120,187,June,10,Monday,2012
7778,2012-06-04 11:00:00,2,0,1,1,26.24,31.06,38,32.9975,71,168,239,June,11,Monday,2012
7779,2012-06-04 12:00:00,2,0,1,1,26.24,31.06,41,30.0026,62,220,282,June,12,Monday,2012
7780,2012-06-04 13:00:00,2,0,1,1,26.24,31.06,41,23.9994,85,189,274,June,13,Monday,2012
7781,2012-06-04 14:00:00,2,0,1,1,25.42,31.06,41,32.9975,84,186,270,June,14,Monday,2012
7782,2012-06-04 15:00:00,2,0,1,1,27.06,31.06,39,19.9995,77,215,292,June,15,Monday,2012
7783,2012-06-04 16:00:00,2,0,1,1,27.06,31.06,39,31.0009,73,375,448,June,16,Monday,2012
7784,2012-06-04 17:00:00,2,0,1,1,26.24,31.06,38,30.0026,101,733,834,June,17,Monday,2012
7785,2012-06-04 18:00:00,2,0,1,1,26.24,31.06,38,26.0027,103,719,822,June,18,Monday,2012
7786,2012-06-04 19:00:00,2,0,1,1,25.42,31.06,38,27.9993,91,554,645,June,19,Monday,2012
7787,2012-06-04 20:00:00,2,0,1,1,24.6,31.06,40,23.9994,71,390,461,June,20,Monday,2012
7788,2012-06-04 21:00:00,2,0,1,1,23.78,27.275,49,16.9979,40,225,265,June,21,Monday,2012
7789,2012-06-04 22:00:00,2,0,1,1,22.96,26.515,52,19.0012,41,127,168,June,22,Monday,2012
7790,2012-06-04 23:00:00,2,0,1,1,23.78,27.275,49,19.9995,8,78,86,June,23,Monday,2012
7791,2012-06-05 00:00:00,2,0,1,1,22.14,25.76,68,27.9993,6,28,34,June,0,Tuesday,2012
7792,2012-06-05 01:00:00,2,0,1,2,21.32,25.0,77,22.0028,2,18,20,June,1,Tuesday,2012
7793,2012-06-05 02:00:00,2,0,1,3,21.32,25.0,72,19.9995,0,8,8,June,2,Tuesday,2012
7794,2012-06-05 03:00:00,2,0,1,3,20.5,24.24,82,12.998,0,5,5,June,3,Tuesday,2012
7795,2012-06-05 04:00:00,2,0,1,3,20.5,24.24,82,12.998,1,4,5,June,4,Tuesday,2012
7796,2012-06-05 05:00:00,2,0,1,3,19.68,23.485,82,11.0014,1,35,36,June,5,Tuesday,2012
7797,2012-06-05 06:00:00,2,0,1,1,19.68,23.485,82,16.9979,7,177,184,June,6,Tuesday,2012
7798,2012-06-05 07:00:00,2,0,1,1,19.68,23.485,77,19.9995,29,540,569,June,7,Tuesday,2012
7799,2012-06-05 08:00:00,2,0,1,2,19.68,23.485,77,15.0013,30,680,710,June,8,Tuesday,2012
7800,2012-06-05 09:00:00,2,0,1,2,21.32,25.0,72,16.9979,50,285,335,June,9,Tuesday,2012
7801,2012-06-05 10:00:00,2,0,1,2,21.32,25.0,63,19.9995,58,118,176,June,10,Tuesday,2012
7802,2012-06-05 11:00:00,2,0,1,2,22.96,26.515,56,12.998,65,162,227,June,11,Tuesday,2012
7803,2012-06-05 12:00:00,2,0,1,2,22.14,25.76,56,15.0013,45,202,247,June,12,Tuesday,2012
7804,2012-06-05 13:00:00,2,0,1,2,24.6,31.06,46,11.0014,66,201,267,June,13,Tuesday,2012
7805,2012-06-05 14:00:00,2,0,1,2,23.78,27.275,46,11.0014,82,194,276,June,14,Tuesday,2012
7806,2012-06-05 15:00:00,2,0,1,2,23.78,27.275,46,8.9981,54,218,272,June,15,Tuesday,2012
7807,2012-06-05 16:00:00,2,0,1,1,24.6,31.06,43,12.998,91,382,473,June,16,Tuesday,2012
7808,2012-06-05 17:00:00,2,0,1,1,24.6,31.06,43,0.0,86,764,850,June,17,Tuesday,2012
7809,2012-06-05 18:00:00,2,0,1,1,24.6,31.06,43,12.998,111,679,790,June,18,Tuesday,2012
7810,2012-06-05 19:00:00,2,0,1,1,23.78,27.275,46,16.9979,68,445,513,June,19,Tuesday,2012
7811,2012-06-05 20:00:00,2,0,1,1,22.96,26.515,49,15.0013,44,371,415,June,20,Tuesday,2012
7812,2012-06-05 21:00:00,2,0,1,1,22.14,25.76,56,11.0014,30,253,283,June,21,Tuesday,2012
7813,2012-06-05 22:00:00,2,0,1,1,22.96,26.515,52,7.0015,22,171,193,June,22,Tuesday,2012
7814,2012-06-05 23:00:00,2,0,1,1,22.14,25.76,56,6.0032,20,93,113,June,23,Tuesday,2012
7815,2012-06-06 00:00:00,2,0,1,1,21.32,25.0,59,6.0032,3,46,49,June,0,Wednesday,2012
7816,2012-06-06 01:00:00,2,0,1,1,21.32,25.0,68,0.0,6,21,27,June,1,Wednesday,2012
7817,2012-06-06 02:00:00,2,0,1,1,20.5,24.24,68,0.0,4,7,11,June,2,Wednesday,2012
7818,2012-06-06 03:00:00,2,0,1,1,18.86,22.725,82,0.0,0,8,8,June,3,Wednesday,2012
7819,2012-06-06 04:00:00,2,0,1,1,18.86,22.725,82,7.0015,3,7,10,June,4,Wednesday,2012
7820,2012-06-06 05:00:00,2,0,1,1,19.68,23.485,77,0.0,1,37,38,June,5,Wednesday,2012
7821,2012-06-06 06:00:00,2,0,1,1,19.68,23.485,77,0.0,7,165,172,June,6,Wednesday,2012
7822,2012-06-06 07:00:00,2,0,1,1,20.5,24.24,72,0.0,16,531,547,June,7,Wednesday,2012
7823,2012-06-06 08:00:00,2,0,1,1,22.14,25.76,68,0.0,31,637,668,June,8,Wednesday,2012
7824,2012-06-06 09:00:00,2,0,1,1,22.96,26.515,60,6.0032,35,268,303,June,9,Wednesday,2012
7825,2012-06-06 10:00:00,2,0,1,1,24.6,31.06,46,6.0032,55,148,203,June,10,Wednesday,2012
7826,2012-06-06 11:00:00,2,0,1,1,25.42,31.06,43,6.0032,65,161,226,June,11,Wednesday,2012
7827,2012-06-06 12:00:00,2,0,1,1,25.42,31.06,38,0.0,80,235,315,June,12,Wednesday,2012
7828,2012-06-06 13:00:00,2,0,1,1,25.42,31.06,41,6.0032,73,230,303,June,13,Wednesday,2012
7829,2012-06-06 14:00:00,2,0,1,1,26.24,31.06,38,0.0,111,191,302,June,14,Wednesday,2012
7830,2012-06-06 15:00:00,2,0,1,1,26.24,31.06,38,0.0,75,225,300,June,15,Wednesday,2012
7831,2012-06-06 16:00:00,2,0,1,1,26.24,31.06,41,8.9981,107,345,452,June,16,Wednesday,2012
7832,2012-06-06 17:00:00,2,0,1,1,25.42,31.06,43,8.9981,72,652,724,June,17,Wednesday,2012
7833,2012-06-06 18:00:00,2,0,1,3,24.6,31.06,53,12.998,94,688,782,June,18,Wednesday,2012
7834,2012-06-06 19:00:00,2,0,1,1,22.96,26.515,73,19.9995,52,486,538,June,19,Wednesday,2012
7835,2012-06-06 20:00:00,2,0,1,1,22.14,25.76,73,19.0012,59,349,408,June,20,Wednesday,2012
7836,2012-06-06 21:00:00,2,0,1,1,22.14,25.76,73,11.0014,38,260,298,June,21,Wednesday,2012
7837,2012-06-06 22:00:00,2,0,1,1,21.32,25.0,77,6.0032,27,221,248,June,22,Wednesday,2012
7838,2012-06-06 23:00:00,2,0,1,1,21.32,25.0,77,0.0,13,110,123,June,23,Wednesday,2012
7839,2012-06-07 00:00:00,2,0,1,1,21.32,25.0,77,8.9981,9,50,59,June,0,Thursday,2012
7840,2012-06-07 01:00:00,2,0,1,1,21.32,25.0,77,11.0014,5,17,22,June,1,Thursday,2012
7841,2012-06-07 02:00:00,2,0,1,1,21.32,25.0,77,6.0032,0,12,12,June,2,Thursday,2012
7842,2012-06-07 03:00:00,2,0,1,1,20.5,24.24,77,7.0015,0,5,5,June,3,Thursday,2012
7843,2012-06-07 04:00:00,2,0,1,1,18.86,22.725,88,7.0015,0,6,6,June,4,Thursday,2012
7844,2012-06-07 05:00:00,2,0,1,1,19.68,23.485,82,6.0032,0,34,34,June,5,Thursday,2012
7845,2012-06-07 06:00:00,2,0,1,1,18.86,22.725,88,7.0015,5,165,170,June,6,Thursday,2012
7846,2012-06-07 07:00:00,2,0,1,1,20.5,24.24,82,11.0014,20,506,526,June,7,Thursday,2012
7847,2012-06-07 08:00:00,2,0,1,1,21.32,25.0,77,0.0,20,661,681,June,8,Thursday,2012
7848,2012-06-07 09:00:00,2,0,1,1,23.78,27.275,68,0.0,37,300,337,June,9,Thursday,2012
7849,2012-06-07 10:00:00,2,0,1,1,24.6,30.305,64,6.0032,56,154,210,June,10,Thursday,2012
7850,2012-06-07 11:00:00,2,0,1,1,27.06,31.06,47,15.0013,67,170,237,June,11,Thursday,2012
7851,2012-06-07 12:00:00,2,0,1,1,28.7,31.82,42,0.0,62,274,336,June,12,Thursday,2012
7852,2012-06-07 13:00:00,2,0,1,1,28.7,31.82,37,19.0012,65,250,315,June,13,Thursday,2012
7853,2012-06-07 14:00:00,2,0,1,1,29.52,32.575,37,16.9979,67,198,265,June,14,Thursday,2012
7854,2012-06-07 15:00:00,2,0,1,1,30.34,32.575,30,0.0,99,234,333,June,15,Thursday,2012
7855,2012-06-07 16:00:00,2,0,1,1,29.52,32.575,34,15.0013,77,389,466,June,16,Thursday,2012
7856,2012-06-07 17:00:00,2,0,1,1,29.52,32.575,34,16.9979,91,778,869,June,17,Thursday,2012
7857,2012-06-07 18:00:00,2,0,1,1,28.7,31.82,34,19.0012,110,703,813,June,18,Thursday,2012
7858,2012-06-07 19:00:00,2,0,1,1,28.7,31.82,34,19.0012,65,537,602,June,19,Thursday,2012
7859,2012-06-07 20:00:00,2,0,1,1,27.06,31.06,36,19.9995,76,402,478,June,20,Thursday,2012
7860,2012-06-07 21:00:00,2,0,1,1,25.42,31.06,41,22.0028,30,283,313,June,21,Thursday,2012
7861,2012-06-07 22:00:00,2,0,1,1,24.6,31.06,46,11.0014,35,193,228,June,22,Thursday,2012
7862,2012-06-07 23:00:00,2,0,1,1,22.96,26.515,52,8.9981,42,135,177,June,23,Thursday,2012
7863,2012-06-08 00:00:00,2,0,1,1,22.96,26.515,56,11.0014,18,59,77,June,0,Friday,2012
7864,2012-06-08 01:00:00,2,0,1,1,22.96,26.515,56,11.0014,4,25,29,June,1,Friday,2012
7865,2012-06-08 02:00:00,2,0,1,1,22.96,26.515,56,0.0,2,17,19,June,2,Friday,2012
7866,2012-06-08 03:00:00,2,0,1,1,22.14,25.76,60,6.0032,0,8,8,June,3,Friday,2012
7867,2012-06-08 04:00:00,2,0,1,1,21.32,25.0,63,0.0,1,9,10,June,4,Friday,2012
7868,2012-06-08 05:00:00,2,0,1,1,20.5,24.24,72,7.0015,1,28,29,June,5,Friday,2012
7869,2012-06-08 06:00:00,2,0,1,1,21.32,25.0,68,6.0032,8,131,139,June,6,Friday,2012
7870,2012-06-08 07:00:00,2,0,1,1,21.32,25.0,72,7.0015,19,409,428,June,7,Friday,2012
7871,2012-06-08 08:00:00,2,0,1,1,23.78,27.275,60,6.0032,37,663,700,June,8,Friday,2012
7872,2012-06-08 09:00:00,2,0,1,1,25.42,31.06,53,11.0014,47,335,382,June,9,Friday,2012
7873,2012-06-08 10:00:00,2,0,1,1,27.06,31.06,47,16.9979,62,187,249,June,10,Friday,2012
7874,2012-06-08 11:00:00,2,0,1,1,28.7,31.82,42,16.9979,65,199,264,June,11,Friday,2012
7875,2012-06-08 12:00:00,2,0,1,1,29.52,32.575,39,22.0028,89,280,369,June,12,Friday,2012
7876,2012-06-08 13:00:00,2,0,1,1,30.34,32.575,37,16.9979,129,287,416,June,13,Friday,2012
7877,2012-06-08 14:00:00,2,0,1,1,31.16,33.335,31,26.0027,128,245,373,June,14,Friday,2012
7878,2012-06-08 15:00:00,2,0,1,1,31.16,33.335,29,19.0012,98,299,397,June,15,Friday,2012
7879,2012-06-08 16:00:00,2,0,1,1,31.16,33.335,29,19.9995,111,412,523,June,16,Friday,2012
7880,2012-06-08 17:00:00,2,0,1,1,31.16,33.335,29,12.998,114,679,793,June,17,Friday,2012
7881,2012-06-08 18:00:00,2,0,1,1,31.16,33.335,27,15.0013,147,576,723,June,18,Friday,2012
7882,2012-06-08 19:00:00,2,0,1,1,30.34,32.575,30,15.0013,95,460,555,June,19,Friday,2012
7883,2012-06-08 20:00:00,2,0,1,1,29.52,32.575,32,8.9981,117,291,408,June,20,Friday,2012
7884,2012-06-08 21:00:00,2,0,1,1,28.7,31.82,37,8.9981,83,256,339,June,21,Friday,2012
7885,2012-06-08 22:00:00,2,0,1,1,27.88,31.82,41,7.0015,61,230,291,June,22,Friday,2012
7886,2012-06-08 23:00:00,2,0,1,1,26.24,31.06,57,11.0014,52,163,215,June,23,Friday,2012
7887,2012-06-09 00:00:00,2,0,0,1,26.24,31.06,53,7.0015,54,152,206,June,0,Saturday,2012
7888,2012-06-09 01:00:00,2,0,0,1,26.24,31.06,53,6.0032,34,89,123,June,1,Saturday,2012
7889,2012-06-09 02:00:00,2,0,0,1,26.24,31.06,50,15.0013,21,68,89,June,2,Saturday,2012
7890,2012-06-09 03:00:00,2,0,0,1,25.42,31.06,57,0.0,12,28,40,June,3,Saturday,2012
7891,2012-06-09 04:00:00,2,0,0,1,25.42,31.06,57,0.0,2,6,8,June,4,Saturday,2012
7892,2012-06-09 05:00:00,2,0,0,1,24.6,31.06,56,7.0015,4,15,19,June,5,Saturday,2012
7893,2012-06-09 06:00:00,2,0,0,1,22.96,26.515,64,7.0015,17,63,80,June,6,Saturday,2012
7894,2012-06-09 07:00:00,2,0,0,1,23.78,27.275,64,7.0015,26,61,87,June,7,Saturday,2012
7895,2012-06-09 08:00:00,2,0,0,1,25.42,30.305,61,7.0015,42,202,244,June,8,Saturday,2012
7896,2012-06-09 09:00:00,2,0,0,1,26.24,31.06,57,11.0014,99,241,340,June,9,Saturday,2012
7897,2012-06-09 10:00:00,2,0,0,1,28.7,32.575,51,7.0015,168,298,466,June,10,Saturday,2012
7898,2012-06-09 11:00:00,2,0,0,1,31.16,33.335,35,0.0,218,351,569,June,11,Saturday,2012
7899,2012-06-09 12:00:00,2,0,0,1,32.8,34.85,29,16.9979,196,335,531,June,12,Saturday,2012
7900,2012-06-09 13:00:00,2,0,0,1,33.62,34.85,24,19.0012,236,349,585,June,13,Saturday,2012
7901,2012-06-09 14:00:00,2,0,0,1,33.62,34.85,23,12.998,239,354,593,June,14,Saturday,2012
7902,2012-06-09 15:00:00,2,0,0,1,34.44,35.605,20,19.9995,218,337,555,June,15,Saturday,2012
7903,2012-06-09 16:00:00,2,0,0,1,33.62,34.85,24,12.998,219,315,534,June,16,Saturday,2012
7904,2012-06-09 17:00:00,2,0,0,1,34.44,35.605,24,0.0,238,257,495,June,17,Saturday,2012
7905,2012-06-09 18:00:00,2,0,0,1,33.62,34.85,24,15.0013,175,276,451,June,18,Saturday,2012
7906,2012-06-09 19:00:00,2,0,0,1,32.8,34.85,29,11.0014,128,232,360,June,19,Saturday,2012
7907,2012-06-09 20:00:00,2,0,0,1,31.16,33.335,35,15.0013,125,238,363,June,20,Saturday,2012
7908,2012-06-09 21:00:00,2,0,0,1,30.34,32.575,40,12.998,105,211,316,June,21,Saturday,2012
7909,2012-06-09 22:00:00,2,0,0,1,28.7,32.575,58,11.0014,63,151,214,June,22,Saturday,2012
7910,2012-06-09 23:00:00,2,0,0,1,27.88,31.82,61,11.0014,69,161,230,June,23,Saturday,2012
7911,2012-06-10 00:00:00,2,0,0,1,27.06,31.06,69,7.0015,33,125,158,June,0,Sunday,2012
7912,2012-06-10 01:00:00,2,0,0,1,26.24,30.305,73,8.9981,32,84,116,June,1,Sunday,2012
7913,2012-06-10 02:00:00,2,0,0,1,26.24,30.305,69,8.9981,17,56,73,June,2,Sunday,2012
7914,2012-06-10 03:00:00,2,0,0,1,26.24,30.305,73,7.0015,6,23,29,June,3,Sunday,2012
7915,2012-06-10 04:00:00,2,0,0,1,25.42,29.545,78,6.0032,1,9,10,June,4,Sunday,2012
7916,2012-06-10 05:00:00,2,0,0,1,25.42,30.305,69,6.0032,3,10,13,June,5,Sunday,2012
7917,2012-06-10 06:00:00,2,0,0,1,25.42,29.545,73,0.0,3,27,30,June,6,Sunday,2012
7918,2012-06-10 07:00:00,2,0,0,1,24.6,28.79,78,7.0015,21,41,62,June,7,Sunday,2012
7919,2012-06-10 08:00:00,2,0,0,1,26.24,30.305,73,6.0032,59,122,181,June,8,Sunday,2012
7920,2012-06-10 09:00:00,2,0,0,1,28.7,32.575,58,0.0,91,175,266,June,9,Sunday,2012
7921,2012-06-10 10:00:00,2,0,0,1,31.16,34.09,40,7.0015,148,265,413,June,10,Sunday,2012
7922,2012-06-10 11:00:00,2,0,0,1,31.16,34.09,45,6.0032,184,315,499,June,11,Sunday,2012
7923,2012-06-10 12:00:00,2,0,0,1,33.62,35.605,30,0.0,173,329,502,June,12,Sunday,2012
7924,2012-06-10 13:00:00,2,0,0,1,34.44,36.365,28,8.9981,204,288,492,June,13,Sunday,2012
7925,2012-06-10 14:00:00,2,0,0,1,34.44,36.365,30,8.9981,186,314,500,June,14,Sunday,2012
7926,2012-06-10 15:00:00,2,0,0,1,34.44,36.365,30,15.0013,159,316,475,June,15,Sunday,2012
7927,2012-06-10 16:00:00,2,0,0,1,34.44,37.12,36,19.0012,173,335,508,June,16,Sunday,2012
7928,2012-06-10 17:00:00,2,0,0,1,33.62,37.12,41,19.0012,184,337,521,June,17,Sunday,2012
7929,2012-06-10 18:00:00,2,0,0,1,33.62,36.365,38,15.0013,164,326,490,June,18,Sunday,2012
7930,2012-06-10 19:00:00,2,0,0,1,33.62,35.605,28,19.0012,115,260,375,June,19,Sunday,2012
7931,2012-06-10 20:00:00,2,0,0,1,31.16,34.09,48,11.0014,113,250,363,June,20,Sunday,2012
7932,2012-06-10 21:00:00,2,0,0,1,29.52,34.09,62,11.0014,83,170,253,June,21,Sunday,2012
7933,2012-06-10 22:00:00,2,0,0,1,28.7,32.575,65,11.0014,42,117,159,June,22,Sunday,2012
7934,2012-06-10 23:00:00,2,0,0,1,29.52,33.335,58,7.0015,30,80,110,June,23,Sunday,2012
7935,2012-06-11 00:00:00,2,0,1,1,28.7,32.575,65,7.0015,8,33,41,June,0,Monday,2012
7936,2012-06-11 01:00:00,2,0,1,1,27.06,31.06,74,11.0014,9,15,24,June,1,Monday,2012
7937,2012-06-11 02:00:00,2,0,1,1,27.06,31.06,74,7.0015,5,12,17,June,2,Monday,2012
7938,2012-06-11 03:00:00,2,0,1,1,26.24,29.545,78,7.0015,2,4,6,June,3,Monday,2012
7939,2012-06-11 04:00:00,2,0,1,1,26.24,29.545,78,8.9981,0,7,7,June,4,Monday,2012
7940,2012-06-11 05:00:00,2,0,1,1,26.24,29.545,78,8.9981,1,36,37,June,5,Monday,2012
7941,2012-06-11 06:00:00,2,0,1,1,25.42,28.79,83,7.0015,8,136,144,June,6,Monday,2012
7942,2012-06-11 07:00:00,2,0,1,1,26.24,29.545,78,7.0015,25,478,503,June,7,Monday,2012
7943,2012-06-11 08:00:00,2,0,1,1,27.06,31.06,74,8.9981,38,613,651,June,8,Monday,2012
7944,2012-06-11 09:00:00,2,0,1,1,28.7,32.575,65,8.9981,57,259,316,June,9,Monday,2012
7945,2012-06-11 10:00:00,2,0,1,1,29.52,34.09,62,11.0014,52,95,147,June,10,Monday,2012
7946,2012-06-11 11:00:00,2,0,1,2,31.16,34.09,48,15.0013,59,143,202,June,11,Monday,2012
7947,2012-06-11 12:00:00,2,0,1,2,32.8,36.365,43,12.998,63,198,261,June,12,Monday,2012
7948,2012-06-11 13:00:00,2,0,1,2,32.8,35.605,41,19.9995,63,185,248,June,13,Monday,2012
7949,2012-06-11 14:00:00,2,0,1,2,33.62,36.365,34,19.0012,66,193,259,June,14,Monday,2012
7950,2012-06-11 15:00:00,2,0,1,1,32.8,35.605,41,23.9994,72,187,259,June,15,Monday,2012
7951,2012-06-11 16:00:00,2,0,1,2,32.8,35.605,41,27.9993,87,340,427,June,16,Monday,2012
7952,2012-06-11 17:00:00,2,0,1,2,32.8,35.605,41,23.9994,85,715,800,June,17,Monday,2012
7953,2012-06-11 18:00:00,2,0,1,2,32.8,36.365,43,19.9995,105,726,831,June,18,Monday,2012
7954,2012-06-11 19:00:00,2,0,1,2,31.16,34.09,48,22.0028,89,507,596,June,19,Monday,2012
7955,2012-06-11 20:00:00,2,0,1,2,30.34,33.335,48,15.0013,61,333,394,June,20,Monday,2012
7956,2012-06-11 21:00:00,2,0,1,2,29.52,33.335,58,12.998,32,218,250,June,21,Monday,2012
7957,2012-06-11 22:00:00,2,0,1,2,29.52,33.335,58,12.998,22,142,164,June,22,Monday,2012
7958,2012-06-11 23:00:00,2,0,1,2,28.7,32.575,58,15.0013,8,72,80,June,23,Monday,2012
7959,2012-06-12 00:00:00,2,0,1,2,28.7,32.575,58,15.0013,2,26,28,June,0,Tuesday,2012
7960,2012-06-12 01:00:00,2,0,1,2,27.88,31.82,65,11.0014,5,11,16,June,1,Tuesday,2012
7961,2012-06-12 02:00:00,2,0,1,2,27.88,31.82,65,12.998,0,6,6,June,2,Tuesday,2012
7962,2012-06-12 03:00:00,2,0,1,2,27.06,31.06,69,16.9979,3,9,12,June,3,Tuesday,2012
7963,2012-06-12 04:00:00,2,0,1,3,24.6,27.275,88,11.0014,0,4,4,June,4,Tuesday,2012
7964,2012-06-12 05:00:00,2,0,1,3,24.6,27.275,88,8.9981,1,28,29,June,5,Tuesday,2012
7965,2012-06-12 06:00:00,2,0,1,2,24.6,27.275,88,8.9981,6,130,136,June,6,Tuesday,2012
7966,2012-06-12 07:00:00,2,0,1,3,25.42,28.03,88,16.9979,16,287,303,June,7,Tuesday,2012
7967,2012-06-12 08:00:00,2,0,1,2,25.42,28.03,88,15.0013,15,598,613,June,8,Tuesday,2012
7968,2012-06-12 09:00:00,2,0,1,2,26.24,28.79,89,19.0012,31,254,285,June,9,Tuesday,2012
7969,2012-06-12 10:00:00,2,0,1,3,26.24,28.79,89,19.0012,29,96,125,June,10,Tuesday,2012
7970,2012-06-12 11:00:00,2,0,1,3,27.06,30.305,83,23.9994,8,57,65,June,11,Tuesday,2012
7971,2012-06-12 12:00:00,2,0,1,3,27.06,30.305,83,16.9979,19,76,95,June,12,Tuesday,2012
7972,2012-06-12 13:00:00,2,0,1,3,27.06,30.305,83,12.998,11,48,59,June,13,Tuesday,2012
7973,2012-06-12 14:00:00,2,0,1,3,26.24,28.79,89,16.9979,12,48,60,June,14,Tuesday,2012
7974,2012-06-12 15:00:00,2,0,1,3,27.06,29.545,89,12.998,22,94,116,June,15,Tuesday,2012
7975,2012-06-12 16:00:00,2,0,1,2,27.06,29.545,89,19.0012,30,209,239,June,16,Tuesday,2012
7976,2012-06-12 17:00:00,2,0,1,2,27.06,29.545,89,19.0012,56,625,681,June,17,Tuesday,2012
7977,2012-06-12 18:00:00,2,0,1,1,27.88,31.82,83,12.998,57,596,653,June,18,Tuesday,2012
7978,2012-06-12 19:00:00,2,0,1,1,27.88,31.82,83,12.998,47,444,491,June,19,Tuesday,2012
7979,2012-06-12 20:00:00,2,0,1,1,27.88,31.82,83,12.998,36,350,386,June,20,Tuesday,2012
7980,2012-06-12 21:00:00,2,0,1,1,27.88,31.82,83,7.0015,41,233,274,June,21,Tuesday,2012
